LAN,EMP_ID,BRANCH_CODE,PRODUCT_CODE,LOGIN_DATE,LOGIN_FLAG,FLAG2,INCOME_SANCTION_FLAG,FINAL_SANCTION_FLAG,BOOKING_FLAG,FINALLOANAMOUNT,LOGIN_AMT,INCOME_SANCTION_AMT,FINAL_SANCTION_AMT,BOOKING_AMT
1614088,88,5,2,78,1,1,0,0,0,12900000,12900000, -   , -   , -   
1214810,18,2,3,141,1,1,1,0,0,5000000,5000000,5000000, -   , -   
1190836,96,6,2,64,1,1,1,0,0,8500000,8500000,8500000, -   , -   
1166799,72,2,2,38,1,1,1,1,1,13200000,13200000,13200000,13200000,13200000
1408393,76,4,3,263,1,1,1,0,0,5900000,5900000,5900000, -   , -   
1565357,40,1,2,224,1,1,0,0,0,11700000,11700000, -   , -   , -   
1462006,47,4,1,298,1,1,0,0,0,13400000,13400000, -   , -   , -   
1863005,94,1,3,240,1,1,0,0,0,13900000,13900000, -   , -   , -   
1057279,27,3,1,50,1,1,1,0,0,10000000,10000000,10000000, -   , -   
1694774,12,2,2,331,1,1,1,1,1,9400000,9400000,9400000,9400000,9400000
1681486,64,2,2,139,1,1,1,0,0,7300000,7300000,7300000, -   , -   
1920470,47,5,3,106,1,1,1,1,1,14400000,14400000,14400000,14400000,14400000
1675773,43,7,1,176,1,1,0,0,0,6500000,6500000, -   , -   , -   
1055453,82,2,1,138,1,1,0,0,0,7400000,7400000, -   , -   , -   
1482042,36,6,1,153,1,1,1,1,0,7700000,7700000,7700000,7700000, -   
1712231,100,6,2,265,1,1,1,1,1,6900000,6900000,6900000,6900000,6900000
1706834,6,2,1,271,1,1,1,0,0,6900000,6900000,6900000, -   , -   
1021688,52,1,1,333,1,1,1,1,1,9400000,9400000,9400000,9400000,9400000
1864081,9,7,3,247,1,1,0,0,0,12900000,12900000, -   , -   , -   
1663863,15,2,2,199,1,1,0,0,0,8700000,8700000, -   , -   , -   
1485788,7,3,3,153,1,1,0,0,0,9500000,9500000, -   , -   , -   
1590330,91,2,3,61,1,1,0,0,0,8900000,8900000, -   , -   , -   
1291917,74,2,3,291,1,1,0,0,0,10300000,10300000, -   , -   , -   
1618201,90,7,1,6,1,1,1,1,1,13900000,13900000,13900000,13900000,13900000
1609168,16,1,1,73,1,1,1,0,0,11200000,11200000,11200000, -   , -   
1028829,8,2,3,274,1,1,0,0,0,13300000,13300000, -   , -   , -   
1320737,3,7,2,146,1,1,1,1,1,14900000,14900000,14900000,14900000,14900000
1945991,18,5,2,349,1,1,1,0,0,6300000,6300000,6300000, -   , -   
1915419,72,7,2,238,1,1,1,0,0,7500000,7500000,7500000, -   , -   
1027193,21,4,2,124,1,1,0,0,0,6100000,6100000, -   , -   , -   
1279503,22,6,2,7,1,1,0,0,0,14100000,14100000, -   , -   , -   
1411317,38,6,2,258,1,1,0,0,0,9100000,9100000, -   , -   , -   
1170295,29,4,1,341,1,1,1,0,0,14800000,14800000,14800000, -   , -   
1014369,46,1,1,57,1,1,0,0,0,12400000,12400000, -   , -   , -   
1309681,1,2,2,151,1,1,1,1,0,14400000,14400000,14400000,14400000, -   
1450819,60,2,3,256,1,1,1,0,0,13500000,13500000,13500000, -   , -   
1739155,73,5,2,299,1,1,0,0,0,10200000,10200000, -   , -   , -   
1237600,16,6,3,212,1,1,1,0,0,11700000,11700000,11700000, -   , -   
1055031,84,2,3,190,1,1,0,0,0,7000000,7000000, -   , -   , -   
1772186,57,7,2,176,1,1,1,0,0,5500000,5500000,5500000, -   , -   
1146716,69,1,2,263,1,1,0,0,0,8100000,8100000, -   , -   , -   
1416035,62,4,2,95,1,1,1,1,0,8100000,8100000,8100000,8100000, -   
1610691,11,6,1,258,1,1,1,0,0,7000000,7000000,7000000, -   , -   
1394586,71,4,2,42,1,1,0,0,0,6000000,6000000, -   , -   , -   
1926226,96,6,3,64,1,1,0,0,0,11900000,11900000, -   , -   , -   
1130485,2,3,1,176,1,1,1,1,1,7800000,7800000,7800000,7800000,7800000
1281573,15,6,3,16,1,1,1,1,0,10200000,10200000,10200000,10200000, -   
1925441,47,2,2,126,1,1,0,0,0,5700000,5700000, -   , -   , -   
1755244,31,6,1,343,1,1,1,0,0,9300000,9300000,9300000, -   , -   
1932022,58,5,2,62,1,1,1,1,0,7800000,7800000,7800000,7800000, -   
1660617,54,6,3,39,1,1,0,0,0,8700000,8700000, -   , -   , -   
1239442,30,1,1,9,1,1,1,0,0,14000000,14000000,14000000, -   , -   
1482311,83,1,2,364,1,1,1,1,0,8700000,8700000,8700000,8700000, -   
1232322,43,6,1,212,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1379075,30,6,1,80,1,1,0,0,0,5700000,5700000, -   , -   , -   
1244359,81,4,1,92,1,1,1,0,0,5900000,5900000,5900000, -   , -   
1906647,32,6,1,44,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1092271,17,6,1,222,1,1,1,0,0,12000000,12000000,12000000, -   , -   
1062713,57,2,1,216,1,1,1,1,0,11500000,11500000,11500000,11500000, -   
1093105,51,4,3,173,1,1,1,1,1,8400000,8400000,8400000,8400000,8400000
1046717,87,2,1,197,1,1,1,1,1,12000000,12000000,12000000,12000000,12000000
1630386,11,3,1,45,1,1,1,1,1,8100000,8100000,8100000,8100000,8100000
1750609,39,4,3,29,1,1,0,0,0,6800000,6800000, -   , -   , -   
1435317,2,7,2,139,1,1,0,0,0,7700000,7700000, -   , -   , -   
1015394,28,1,3,322,1,1,1,0,0,11000000,11000000,11000000, -   , -   
1254514,87,4,3,120,1,1,0,0,0,7400000,7400000, -   , -   , -   
1292762,32,5,1,67,1,1,1,1,1,11800000,11800000,11800000,11800000,11800000
1694939,65,4,1,105,1,1,1,1,1,11500000,11500000,11500000,11500000,11500000
1683599,45,6,2,294,1,1,1,0,0,14600000,14600000,14600000, -   , -   
1265991,53,3,1,58,1,1,0,0,0,8400000,8400000, -   , -   , -   
1837740,88,4,3,54,1,1,1,1,1,13100000,13100000,13100000,13100000,13100000
1633852,93,3,3,362,1,1,1,1,0,15000000,15000000,15000000,15000000, -   
1983502,33,4,1,172,1,1,0,0,0,12500000,12500000, -   , -   , -   
1034814,62,1,3,198,1,1,1,1,0,5100000,5100000,5100000,5100000, -   
1468839,72,7,3,73,1,1,1,1,1,11200000,11200000,11200000,11200000,11200000
1557604,88,4,3,119,1,1,1,1,1,14800000,14800000,14800000,14800000,14800000
1201995,5,7,1,163,1,1,0,0,0,8200000,8200000, -   , -   , -   
1678921,74,3,3,347,1,1,0,0,0,12500000,12500000, -   , -   , -   
1799845,60,4,3,180,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1616600,9,2,3,130,1,1,1,0,0,7900000,7900000,7900000, -   , -   
1068413,86,4,3,247,1,1,0,0,0,12300000,12300000, -   , -   , -   
1253992,67,2,3,147,1,1,1,1,0,12800000,12800000,12800000,12800000, -   
1026657,81,7,3,66,1,1,0,0,0,5600000,5600000, -   , -   , -   
1293149,39,3,2,294,1,1,1,1,1,8400000,8400000,8400000,8400000,8400000
1602580,94,2,1,182,1,1,0,0,0,8300000,8300000, -   , -   , -   
1490240,24,7,3,44,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1760965,70,7,2,102,1,1,1,0,0,7800000,7800000,7800000, -   , -   
1329617,30,5,2,313,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1153507,87,4,3,45,1,1,1,0,0,9700000,9700000,9700000, -   , -   
1167346,96,6,3,218,1,1,1,1,1,6500000,6500000,6500000,6500000,6500000
1455831,23,6,1,353,1,1,1,1,0,5400000,5400000,5400000,5400000, -   
1419598,88,7,2,27,1,1,1,1,0,11200000,11200000,11200000,11200000, -   
1777722,74,4,2,40,1,1,1,1,1,9100000,9100000,9100000,9100000,9100000
1964706,75,2,1,308,1,1,0,0,0,5400000,5400000, -   , -   , -   
1290305,67,1,3,116,1,1,1,1,1,5500000,5500000,5500000,5500000,5500000
1416055,82,6,2,145,1,1,1,0,0,14500000,14500000,14500000, -   , -   
1949474,38,2,3,45,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1481033,54,2,2,137,1,1,1,0,0,7200000,7200000,7200000, -   , -   
1853150,60,7,2,99,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1090822,25,7,3,16,1,1,1,1,0,13900000,13900000,13900000,13900000, -   
1749473,31,5,3,334,1,1,0,0,0,8300000,8300000, -   , -   , -   
1264310,55,2,3,85,1,1,0,0,0,8000000,8000000, -   , -   , -   
1245662,97,1,1,286,1,1,1,0,0,13100000,13100000,13100000, -   , -   
1426008,73,4,2,117,1,1,0,0,0,5700000,5700000, -   , -   , -   
1251626,96,5,3,120,1,1,1,1,0,6600000,6600000,6600000,6600000, -   
1195005,98,7,1,234,1,1,1,1,1,9500000,9500000,9500000,9500000,9500000
1704007,40,6,1,337,1,1,1,1,1,9300000,9300000,9300000,9300000,9300000
1942523,3,2,3,75,1,1,0,0,0,12000000,12000000, -   , -   , -   
1933894,39,1,3,276,1,1,0,0,0,12800000,12800000, -   , -   , -   
1113099,30,5,2,221,1,1,1,0,0,12300000,12300000,12300000, -   , -   
1597443,76,4,1,86,1,1,1,1,0,5000000,5000000,5000000,5000000, -   
1030394,83,1,2,260,1,1,1,1,1,6100000,6100000,6100000,6100000,6100000
1666207,23,3,1,241,1,1,0,0,0,7800000,7800000, -   , -   , -   
1068677,55,1,2,236,1,1,1,1,1,5200000,5200000,5200000,5200000,5200000
1987311,13,3,2,160,1,1,0,0,0,14600000,14600000, -   , -   , -   
1027837,25,1,1,95,1,1,1,0,0,5700000,5700000,5700000, -   , -   
1298688,86,4,1,103,1,1,0,0,0,7400000,7400000, -   , -   , -   
1641889,15,3,2,153,1,1,1,1,0,7200000,7200000,7200000,7200000, -   
1547766,14,1,3,262,1,1,0,0,0,11900000,11900000, -   , -   , -   
1537808,74,1,1,341,1,1,1,0,0,10600000,10600000,10600000, -   , -   
1602233,3,3,1,205,1,1,0,0,0,14700000,14700000, -   , -   , -   
1934190,87,4,3,76,1,1,1,0,0,6900000,6900000,6900000, -   , -   
1045423,54,5,1,158,1,1,0,0,0,8000000,8000000, -   , -   , -   
1039990,29,4,2,180,1,1,1,0,0,14900000,14900000,14900000, -   , -   
1372801,17,7,3,106,1,1,1,1,0,8100000,8100000,8100000,8100000, -   
1842174,91,2,1,116,1,1,1,1,0,9600000,9600000,9600000,9600000, -   
1295408,65,2,3,106,1,1,0,0,0,12700000,12700000, -   , -   , -   
1259382,90,2,3,214,1,1,0,0,0,9200000,9200000, -   , -   , -   
1038677,17,6,2,282,1,1,0,0,0,9200000,9200000, -   , -   , -   
1312808,39,3,2,67,1,1,0,0,0,6000000,6000000, -   , -   , -   
1318505,7,5,1,239,1,1,0,0,0,13700000,13700000, -   , -   , -   
1929119,83,4,1,58,1,1,1,0,0,13900000,13900000,13900000, -   , -   
1774967,28,7,3,2,1,1,1,1,0,11800000,11800000,11800000,11800000, -   
1093443,15,2,3,123,1,1,1,0,0,10600000,10600000,10600000, -   , -   
1840293,36,3,1,346,1,1,0,0,0,8300000,8300000, -   , -   , -   
1138666,35,6,2,292,1,1,1,0,0,9900000,9900000,9900000, -   , -   
1055426,79,7,1,113,1,1,1,0,0,6300000,6300000,6300000, -   , -   
1247429,49,1,3,228,1,1,1,1,0,9400000,9400000,9400000,9400000, -   
1738212,96,5,3,153,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1041926,82,2,3,125,1,1,0,0,0,10700000,10700000, -   , -   , -   
1125747,89,6,1,189,1,1,0,0,0,14100000,14100000, -   , -   , -   
1805981,47,1,3,34,1,1,0,0,0,9400000,9400000, -   , -   , -   
1521432,6,5,2,229,1,1,1,1,1,5600000,5600000,5600000,5600000,5600000
1710831,1,2,3,260,1,1,1,0,0,8300000,8300000,8300000, -   , -   
1987556,77,3,2,327,1,1,0,0,0,9000000,9000000, -   , -   , -   
1686626,85,2,1,349,1,1,0,0,0,14600000,14600000, -   , -   , -   
1974960,31,7,1,163,1,1,0,0,0,12700000,12700000, -   , -   , -   
1409636,7,4,1,145,1,1,0,0,0,10300000,10300000, -   , -   , -   
1486013,8,6,2,29,1,1,1,0,0,12200000,12200000,12200000, -   , -   
1850286,57,3,3,222,1,1,0,0,0,7300000,7300000, -   , -   , -   
1486714,74,3,1,134,1,1,0,0,0,9600000,9600000, -   , -   , -   
1919413,15,6,2,223,1,1,0,0,0,14200000,14200000, -   , -   , -   
1101182,52,4,1,147,1,1,1,1,1,13900000,13900000,13900000,13900000,13900000
1819069,100,6,1,343,1,1,1,1,1,7700000,7700000,7700000,7700000,7700000
1759128,59,7,1,146,1,1,1,0,0,12400000,12400000,12400000, -   , -   
1767580,87,1,1,1,1,1,1,0,0,5100000,5100000,5100000, -   , -   
1444763,51,3,3,35,1,1,1,1,0,5200000,5200000,5200000,5200000, -   
1415335,70,7,2,306,1,1,0,0,0,11000000,11000000, -   , -   , -   
1016978,15,1,3,132,1,1,0,0,0,11400000,11400000, -   , -   , -   
1885064,45,4,2,47,1,1,0,0,0,11300000,11300000, -   , -   , -   
1457139,35,5,3,39,1,1,1,0,0,10900000,10900000,10900000, -   , -   
1301149,66,1,2,186,1,1,0,0,0,9600000,9600000, -   , -   , -   
1583568,83,2,1,185,1,1,0,0,0,11600000,11600000, -   , -   , -   
1862155,48,2,2,283,1,1,1,1,1,14600000,14600000,14600000,14600000,14600000
1623080,49,6,2,63,1,1,1,1,1,7200000,7200000,7200000,7200000,7200000
1801807,29,6,1,351,1,1,0,0,0,5100000,5100000, -   , -   , -   
1142349,21,3,1,247,1,1,1,0,0,7400000,7400000,7400000, -   , -   
1285795,18,5,2,142,1,1,1,1,1,6800000,6800000,6800000,6800000,6800000
1809644,51,7,1,335,1,1,1,1,1,8800000,8800000,8800000,8800000,8800000
1633136,56,1,3,86,1,1,0,0,0,11600000,11600000, -   , -   , -   
1758835,69,2,1,266,1,1,0,0,0,11000000,11000000, -   , -   , -   
1903983,13,7,1,287,1,1,1,0,0,5000000,5000000,5000000, -   , -   
1858551,69,6,3,8,1,1,0,0,0,13400000,13400000, -   , -   , -   
1367672,58,5,3,277,1,1,1,0,0,8000000,8000000,8000000, -   , -   
1675384,68,4,3,200,1,1,0,0,0,5600000,5600000, -   , -   , -   
1400429,27,3,1,250,1,1,1,1,1,12100000,12100000,12100000,12100000,12100000
1598861,24,4,2,3,1,1,1,1,0,12900000,12900000,12900000,12900000, -   
1238592,52,4,3,36,1,1,1,0,0,10300000,10300000,10300000, -   , -   
1668827,4,4,2,313,1,1,0,0,0,10500000,10500000, -   , -   , -   
1844414,23,3,3,297,1,1,1,0,0,12800000,12800000,12800000, -   , -   
1733188,97,4,1,76,1,1,0,0,0,12700000,12700000, -   , -   , -   
1763890,17,3,3,8,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1545968,75,4,1,14,1,1,1,1,0,11100000,11100000,11100000,11100000, -   
1019868,40,7,2,212,1,1,1,1,1,9200000,9200000,9200000,9200000,9200000
1415026,87,4,2,214,1,1,0,0,0,14400000,14400000, -   , -   , -   
1934686,48,4,3,25,1,1,1,0,0,14900000,14900000,14900000, -   , -   
1457472,38,5,2,93,1,1,0,0,0,7100000,7100000, -   , -   , -   
1562811,3,2,3,323,1,1,0,0,0,12200000,12200000, -   , -   , -   
1083839,37,3,3,155,1,1,1,1,1,13000000,13000000,13000000,13000000,13000000
1798280,42,5,2,168,1,1,0,0,0,11500000,11500000, -   , -   , -   
1174835,87,3,1,142,1,1,0,0,0,9500000,9500000, -   , -   , -   
1329016,73,3,3,113,1,1,1,1,0,10900000,10900000,10900000,10900000, -   
1102018,66,1,2,54,1,1,0,0,0,9200000,9200000, -   , -   , -   
1451533,10,6,1,48,1,1,1,1,1,15000000,15000000,15000000,15000000,15000000
1488513,44,1,2,260,1,1,1,0,0,5500000,5500000,5500000, -   , -   
1869124,11,3,3,100,1,1,1,0,0,13200000,13200000,13200000, -   , -   
1180911,86,1,1,169,1,1,1,0,0,10800000,10800000,10800000, -   , -   
1344172,71,2,3,79,1,1,1,0,0,14800000,14800000,14800000, -   , -   
1359165,81,2,2,178,1,1,0,0,0,13000000,13000000, -   , -   , -   
1524311,87,3,3,99,1,1,1,1,0,8400000,8400000,8400000,8400000, -   
1121793,66,2,2,242,1,1,1,1,0,7900000,7900000,7900000,7900000, -   
1403668,95,1,2,334,1,1,0,0,0,14100000,14100000, -   , -   , -   
1820125,32,6,3,210,1,1,1,1,1,11800000,11800000,11800000,11800000,11800000
1239887,55,4,2,113,1,1,1,0,0,11800000,11800000,11800000, -   , -   
1143862,41,5,3,154,1,1,0,0,0,12200000,12200000, -   , -   , -   
1989381,68,3,3,22,1,1,0,0,0,10900000,10900000, -   , -   , -   
1017056,58,4,3,162,1,1,1,1,0,7200000,7200000,7200000,7200000, -   
1649941,39,5,2,270,1,1,1,0,0,5600000,5600000,5600000, -   , -   
1522216,13,3,1,109,1,1,0,0,0,11300000,11300000, -   , -   , -   
1803977,45,4,1,19,1,1,0,0,0,8800000,8800000, -   , -   , -   
1702101,45,5,2,82,1,1,1,1,0,6300000,6300000,6300000,6300000, -   
1744949,35,5,1,341,1,1,1,0,0,5600000,5600000,5600000, -   , -   
1920695,39,4,1,337,1,1,0,0,0,12000000,12000000, -   , -   , -   
1849993,11,6,2,44,1,1,0,0,0,10700000,10700000, -   , -   , -   
1832430,35,3,3,113,1,1,1,1,0,6900000,6900000,6900000,6900000, -   
1353049,1,2,1,110,1,1,0,0,0,10200000,10200000, -   , -   , -   
1393216,83,4,3,145,1,1,0,0,0,14400000,14400000, -   , -   , -   
1564681,8,7,1,259,1,1,1,0,0,12100000,12100000,12100000, -   , -   
1539495,32,3,3,52,1,1,0,0,0,5800000,5800000, -   , -   , -   
1029777,87,2,2,306,1,1,1,0,0,11000000,11000000,11000000, -   , -   
1362970,85,4,3,152,1,1,1,1,1,14500000,14500000,14500000,14500000,14500000
1745591,100,3,3,337,1,1,0,0,0,7200000,7200000, -   , -   , -   
1628635,67,2,2,352,1,1,1,1,1,11700000,11700000,11700000,11700000,11700000
1296220,88,5,2,33,1,1,0,0,0,14800000,14800000, -   , -   , -   
1562490,36,1,3,177,1,1,1,1,0,8500000,8500000,8500000,8500000, -   
1470817,72,7,3,81,1,1,1,0,0,14200000,14200000,14200000, -   , -   
1345307,9,4,2,73,1,1,0,0,0,5000000,5000000, -   , -   , -   
1955493,13,4,3,336,1,1,1,1,0,11300000,11300000,11300000,11300000, -   
1834200,99,7,1,331,1,1,0,0,0,13600000,13600000, -   , -   , -   
1127275,4,4,2,228,1,1,0,0,0,7400000,7400000, -   , -   , -   
1158824,8,7,3,64,1,1,1,0,0,5300000,5300000,5300000, -   , -   
1932751,67,3,3,65,1,1,0,0,0,11600000,11600000, -   , -   , -   
1854974,52,3,1,106,1,1,1,1,0,14300000,14300000,14300000,14300000, -   
1744588,82,4,3,100,1,1,0,0,0,7100000,7100000, -   , -   , -   
1486312,43,7,3,242,1,1,0,0,0,12600000,12600000, -   , -   , -   
1532521,29,3,1,268,1,1,1,0,0,12300000,12300000,12300000, -   , -   
1332311,7,2,1,362,1,1,0,0,0,5300000,5300000, -   , -   , -   
1466863,24,3,3,357,1,1,1,1,1,9000000,9000000,9000000,9000000,9000000
1266203,95,3,3,36,1,1,0,0,0,8500000,8500000, -   , -   , -   
1901239,64,1,1,203,1,1,0,0,0,8000000,8000000, -   , -   , -   
1290372,23,5,2,94,1,1,1,0,0,9800000,9800000,9800000, -   , -   
1605095,40,5,2,90,1,1,1,1,0,7700000,7700000,7700000,7700000, -   
1226990,98,3,3,26,1,1,1,1,0,5900000,5900000,5900000,5900000, -   
1587220,22,5,3,246,1,1,1,0,0,10200000,10200000,10200000, -   , -   
1133331,13,6,2,220,1,1,0,0,0,5400000,5400000, -   , -   , -   
1935054,30,2,1,95,1,1,1,0,0,8400000,8400000,8400000, -   , -   
1712091,6,1,2,308,1,1,1,1,1,11100000,11100000,11100000,11100000,11100000
1279753,36,3,1,337,1,1,0,0,0,11400000,11400000, -   , -   , -   
1543233,72,5,1,193,1,1,0,0,0,12400000,12400000, -   , -   , -   
1572626,24,5,2,137,1,1,0,0,0,14600000,14600000, -   , -   , -   
1937079,5,3,3,188,1,1,1,0,0,13300000,13300000,13300000, -   , -   
1193517,85,1,3,58,1,1,1,0,0,12200000,12200000,12200000, -   , -   
1844672,88,4,1,249,1,1,1,1,0,7000000,7000000,7000000,7000000, -   
1907109,35,1,1,261,1,1,1,0,0,10100000,10100000,10100000, -   , -   
1951547,41,7,1,302,1,1,1,1,1,9400000,9400000,9400000,9400000,9400000
1178534,42,1,2,202,1,1,1,1,0,11800000,11800000,11800000,11800000, -   
1159916,55,4,1,26,1,1,1,0,0,15000000,15000000,15000000, -   , -   
1116665,83,7,2,4,1,1,0,0,0,12800000,12800000, -   , -   , -   
1218297,85,5,2,241,1,1,1,0,0,14400000,14400000,14400000, -   , -   
1874918,38,7,2,164,1,1,0,0,0,9800000,9800000, -   , -   , -   
1304794,47,1,2,26,1,1,0,0,0,12400000,12400000, -   , -   , -   
1315365,23,1,1,144,1,1,1,0,0,8200000,8200000,8200000, -   , -   
1602857,28,2,1,145,1,1,0,0,0,10700000,10700000, -   , -   , -   
1289426,82,7,3,105,1,1,1,1,1,13300000,13300000,13300000,13300000,13300000
1649601,39,3,1,262,1,1,1,1,0,13600000,13600000,13600000,13600000, -   
1297937,98,3,3,287,1,1,0,0,0,10600000,10600000, -   , -   , -   
1488208,22,5,1,204,1,1,1,1,1,8000000,8000000,8000000,8000000,8000000
1274739,61,5,1,99,1,1,0,0,0,12200000,12200000, -   , -   , -   
1185362,26,1,3,10,1,1,1,1,0,5100000,5100000,5100000,5100000, -   
1354697,89,2,3,283,1,1,1,0,0,9300000,9300000,9300000, -   , -   
1560959,6,5,3,217,1,1,0,0,0,10900000,10900000, -   , -   , -   
1895648,67,3,1,26,1,1,1,0,0,12700000,12700000,12700000, -   , -   
1967796,3,3,3,197,1,1,0,0,0,8200000,8200000, -   , -   , -   
1670056,8,4,2,32,1,1,1,1,1,14900000,14900000,14900000,14900000,14900000
1655547,25,2,2,56,1,1,0,0,0,13000000,13000000, -   , -   , -   
1338901,51,2,2,328,1,1,1,1,0,6200000,6200000,6200000,6200000, -   
1988547,2,5,1,42,1,1,1,0,0,13600000,13600000,13600000, -   , -   
1310594,12,6,3,361,1,1,1,1,0,9900000,9900000,9900000,9900000, -   
1922550,84,5,1,360,1,1,1,0,0,11600000,11600000,11600000, -   , -   
1981554,57,2,1,238,1,1,1,1,0,14500000,14500000,14500000,14500000, -   
1840237,68,4,2,82,1,1,1,1,1,8200000,8200000,8200000,8200000,8200000
1977162,27,3,2,46,1,1,0,0,0,14700000,14700000, -   , -   , -   
1829085,27,1,3,308,1,1,1,0,0,9300000,9300000,9300000, -   , -   
1535281,49,1,1,3,1,1,0,0,0,12900000,12900000, -   , -   , -   
1094461,67,4,2,7,1,1,0,0,0,5600000,5600000, -   , -   , -   
1284204,43,6,1,243,1,1,0,0,0,9800000,9800000, -   , -   , -   
1178907,73,7,3,90,1,1,0,0,0,11900000,11900000, -   , -   , -   
1696117,87,5,3,194,1,1,0,0,0,14200000,14200000, -   , -   , -   
1820655,27,7,3,310,1,1,1,1,1,11800000,11800000,11800000,11800000,11800000
1405838,74,7,2,228,1,1,0,0,0,9200000,9200000, -   , -   , -   
1777777,20,4,1,40,1,1,0,0,0,9500000,9500000, -   , -   , -   
1894789,55,7,1,310,1,1,1,0,0,10800000,10800000,10800000, -   , -   
1850616,18,2,2,310,1,1,0,0,0,6300000,6300000, -   , -   , -   
1669192,57,6,2,357,1,1,1,1,1,12700000,12700000,12700000,12700000,12700000
1619175,17,6,1,213,1,1,1,0,0,10400000,10400000,10400000, -   , -   
1810708,11,2,1,225,1,1,1,0,0,10800000,10800000,10800000, -   , -   
1688760,51,2,2,53,1,1,0,0,0,13300000,13300000, -   , -   , -   
1984060,58,3,2,322,1,1,1,0,0,6900000,6900000,6900000, -   , -   
1857951,1,6,2,173,1,1,0,0,0,11400000,11400000, -   , -   , -   
1425472,7,1,2,64,1,1,1,0,0,7800000,7800000,7800000, -   , -   
1320674,47,5,2,354,1,1,0,0,0,13500000,13500000, -   , -   , -   
1202053,37,2,2,317,1,1,0,0,0,7800000,7800000, -   , -   , -   
1799701,89,7,2,237,1,1,1,0,0,9200000,9200000,9200000, -   , -   
1718973,9,2,1,211,1,1,1,1,1,5400000,5400000,5400000,5400000,5400000
1588648,43,2,3,24,1,1,1,0,0,5700000,5700000,5700000, -   , -   
1165424,56,1,1,109,1,1,0,0,0,5800000,5800000, -   , -   , -   
1160126,74,4,2,353,1,1,1,1,1,14600000,14600000,14600000,14600000,14600000
1461138,52,5,1,74,1,1,1,1,0,11800000,11800000,11800000,11800000, -   
1626045,34,5,3,52,1,1,1,1,1,6800000,6800000,6800000,6800000,6800000
1809102,6,2,2,364,1,1,1,0,0,10600000,10600000,10600000, -   , -   
1733953,91,2,2,274,1,1,0,0,0,8200000,8200000, -   , -   , -   
1217292,87,2,1,347,1,1,1,1,0,13100000,13100000,13100000,13100000, -   
1495313,33,2,2,223,1,1,0,0,0,11400000,11400000, -   , -   , -   
1919672,68,6,1,260,1,1,1,1,1,14300000,14300000,14300000,14300000,14300000
1322293,62,6,1,149,1,1,0,0,0,14300000,14300000, -   , -   , -   
1438723,17,7,3,104,1,1,0,0,0,13300000,13300000, -   , -   , -   
1960099,12,4,2,7,1,1,1,1,1,9800000,9800000,9800000,9800000,9800000
1617924,77,2,1,18,1,1,0,0,0,9700000,9700000, -   , -   , -   
1866236,34,6,2,103,1,1,0,0,0,9700000,9700000, -   , -   , -   
1336071,87,3,1,339,1,1,1,1,1,6300000,6300000,6300000,6300000,6300000
1044130,8,1,3,194,1,1,1,1,1,9100000,9100000,9100000,9100000,9100000
1653840,55,6,2,219,1,1,0,0,0,9000000,9000000, -   , -   , -   
1059644,21,5,3,44,1,1,0,0,0,10000000,10000000, -   , -   , -   
1997002,55,4,3,82,1,1,0,0,0,5500000,5500000, -   , -   , -   
1940340,16,6,3,197,1,1,0,0,0,8300000,8300000, -   , -   , -   
1223438,68,3,1,162,1,1,0,0,0,11800000,11800000, -   , -   , -   
1511736,76,5,3,10,1,1,1,1,1,12200000,12200000,12200000,12200000,12200000
1677179,26,2,1,110,1,1,1,1,0,7800000,7800000,7800000,7800000, -   
1225952,44,5,2,318,1,1,0,0,0,8400000,8400000, -   , -   , -   
1392576,63,2,2,164,1,1,1,1,0,8500000,8500000,8500000,8500000, -   
1406315,63,2,3,295,1,1,0,0,0,9500000,9500000, -   , -   , -   
1841244,89,7,1,305,1,1,1,1,1,11600000,11600000,11600000,11600000,11600000
1328942,60,2,2,68,1,1,1,1,1,8300000,8300000,8300000,8300000,8300000
1280591,70,4,2,251,1,1,1,1,0,7300000,7300000,7300000,7300000, -   
1202036,9,6,3,134,1,1,1,0,0,10600000,10600000,10600000, -   , -   
1743233,8,2,1,234,1,1,0,0,0,13800000,13800000, -   , -   , -   
1163096,84,2,2,134,1,1,0,0,0,12300000,12300000, -   , -   , -   
1556681,31,5,1,153,1,1,0,0,0,7900000,7900000, -   , -   , -   
1924980,79,3,3,237,1,1,1,0,0,9600000,9600000,9600000, -   , -   
1055049,5,6,2,177,1,1,0,0,0,9700000,9700000, -   , -   , -   
1209422,29,7,1,96,1,1,1,1,1,8800000,8800000,8800000,8800000,8800000
1013592,15,6,3,18,1,1,1,1,0,9700000,9700000,9700000,9700000, -   
1277687,32,3,2,90,1,1,0,0,0,5100000,5100000, -   , -   , -   
1571250,37,2,3,94,1,1,1,1,1,7200000,7200000,7200000,7200000,7200000
1721511,45,7,3,78,1,1,0,0,0,5700000,5700000, -   , -   , -   
